"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","gene","entrez"
"4805","ENSG00000122643",280.53294590623,-0.495232393682022,0.19474653510774,0.0102959704962253,0.0184179176041737,"NT5C3A","51251"
"4806","ENSG00000122644",432.089065466314,-1.27347381939303,0.174155866711702,1.72863937134068e-13,8.51702372538382e-13,"ARL4A","10124"
"4807","ENSG00000122674",391.612871338775,0.286652767773859,0.17838802803535,0.10547916513714,0.146879592005088,"CCZ1","51622"
"4808","ENSG00000122678",290.584055253701,0.351858021755844,0.199195208464539,0.0746138357883491,0.108802685745547,"POLM","27434"
"4809","ENSG00000122687",6.88486818759654,1.17711062564978,0.885848176962403,0.109779894059365,0.152116494170314,"MRM2","29960"
"4810","ENSG00000122692",555.640738671763,0.320430428312335,0.152091149221124,0.0341567161908645,0.0544256789292202,"SMU1","55234"
"4811","ENSG00000122694",444.455131334,-0.623086579380703,0.189630846507241,0.000920034161434008,0.00197291959904553,"GLIPR2","152007"
"4812","ENSG00000122696",76.1480604095446,1.54955276560698,0.346848325106692,4.08830187729909e-06,1.16172526190941e-05,"SLC25A51","92014"
"4813","ENSG00000122705",3320.33266656513,0.678110673532895,0.0938214915229305,4.39435913060359e-13,2.10952634742761e-12,"CLTA","1211"
"4814","ENSG00000122707",167.829396529803,-1.9125742635437,0.273382790841074,9.60309129663808e-13,4.51554559275331e-12,"RECK","8434"
"4815","ENSG00000122711",5.11323936058891,3.47252327537564,1.59381297619329,0.00140747027612401,0.00293976955332396,"SPINK4","27290"
"4816","ENSG00000122729",441.352448103201,-1.4249497676913,0.168684663766737,1.75310878812747e-17,1.08744433575101e-16,"ACO1","48"
"4817","ENSG00000122733",1.4003610301133,1.53515744826342,1.76362954645181,0.102098372541034,0.142643913291142,"PHF24","23349"
"4818","ENSG00000122735",11.9533752230612,2.72457224267999,0.916261344336305,0.000350945100961091,0.000799130514915098,"DNAI1","27019"
"4819","ENSG00000122741",339.956093090019,-0.353034725102132,0.172287994580499,0.0390805269030695,0.0614835783757022,"DCAF10","79269"
"4820","ENSG00000122756",1.40980485121794,0.0376826521427939,1.47536923389666,0.964819003707395,0.972329270991054,"CNTFR","1271"
"4821","ENSG00000122778",258.419682868983,-3.28397673519907,0.240256247830279,8.75870265751988e-44,1.59655023315341e-42,"KIAA1549","57670"
"4822","ENSG00000122779",513.400146080535,-2.29915562886238,0.171234726977462,9.61304821522962e-42,1.61042478594351e-40,"TRIM24","8805"
"4823","ENSG00000122783",937.32035039761,-0.402353132038964,0.134918070575141,0.00274514478609083,0.00546905975928417,"CYREN","78996"
"4824","ENSG00000122786",2235.09838134547,-0.36050672800385,0.0978469236095716,0.000221943209078105,0.000519727136294022,"CALD1","800"
"4825","ENSG00000122787",1.69838236563963,1.75243005921462,1.78075132018707,0.0698094076130037,0.10278841885713,"AKR1D1","6718"
"4826","ENSG00000122852",1.36469363176376,-0.714536411699249,1.54385022935953,0.414049001139442,0.483200715701306,"SFTPA1","653509"
"4827","ENSG00000122861",4923.95749569564,0.480634794698765,0.347882782646901,0.155179778707324,0.206214795938789,"PLAU","5328"
"4828","ENSG00000122863",1504.01572008168,-1.28834331928579,0.14042034071529,2.95303791037898e-20,2.11017251869311e-19,"CHST3","9469"
"4829","ENSG00000122870",1944.12344412081,-3.85140238026768,0.471981354983387,1.17731239190769e-17,7.35521619552129e-17,"BICC1","80114"
"4830","ENSG00000122873",559.814986685183,0.316280162596579,0.166333636291881,0.0556487223345439,0.0842169790227727,"CISD1","55847"
"4831","ENSG00000122877",281.227619692118,7.40829402205777,0.440184177580996,5.42121810919745e-65,2.14184776815022e-63,"EGR2","1959"
"4832","ENSG00000122882",656.674163373398,0.166008879858358,0.154713640427882,0.280596459812674,0.345490549377233,"ECD","11319"
"4833","ENSG00000122884",555.807663953951,-0.572685472385406,0.142703922338479,5.51990282096672e-05,0.000139216250367758,"P4HA1","5033"
"4834","ENSG00000122912",250.718513273475,0.596375906414236,0.190460757556667,0.00158742728746538,0.0032895173027457,"SLC25A16","8034"
"4835","ENSG00000122952",1208.91154428424,-1.21282219904721,0.204264040496211,1.97686199223892e-09,7.44226928960092e-09,"ZWINT","11130"
"4836","ENSG00000122958",1349.5619464308,-0.319610339597445,0.114332294430493,0.0050476742338529,0.00956493160007883,"VPS26A","9559"
"4837","ENSG00000122965",607.271355262487,-0.138130204019322,0.139492715414721,0.31987830197708,0.387618681564432,"RBM19","9904"
"4838","ENSG00000122966",590.538800665711,-3.38347027183145,0.183699827963743,4.61687355082197e-77,2.57870773593034e-75,"CIT","11113"
"4839","ENSG00000122970",345.222286987826,-2.37675428898868,0.256856377157398,4.4408991886486e-21,3.29846840001831e-20,"IFT81","28981"
"4840","ENSG00000122971",646.933070152403,0.194452730325137,0.181685599215826,0.280809381195694,0.345702132816428,"ACADS","35"
"4841","ENSG00000122986",34.1337761196969,0.258640739815249,0.458249057891287,0.553307812858743,0.619080348708204,"HVCN1","84329"
"4842","ENSG00000123009",10.3319873586343,2.48510343376719,0.911194864461877,0.00101954275498919,0.00217209927362508,NA,NA
"4843","ENSG00000123064",3095.86584800091,0.117039070464073,0.119503062724309,0.325791287464801,0.393650179158436,"DDX54","79039"
"4844","ENSG00000123066",823.750393386133,-3.04672049623907,0.187096042378508,9.81849558339579e-61,3.36333432155238e-59,"MED13L","23389"
"4845","ENSG00000123080",434.798307311222,-1.99912898675777,0.206173450812019,1.04103470319867e-22,8.39411118395199e-22,"CDKN2C","1031"
"4846","ENSG00000123091",683.975082089026,-0.425962928195734,0.142684993662699,0.00270334590755613,0.00539650665713049,"RNF11","26994"
"4847","ENSG00000123094",454.899749062004,-2.94081595454991,0.196654214744211,1.31134972133415e-51,3.19251061377069e-50,"RASSF8","11228"
"4848","ENSG00000123095",493.616570869879,-2.24262673924032,0.191317239657124,2.41897723294202e-32,2.90530443495976e-31,"BHLHE41","79365"
"4849","ENSG00000123096",280.866275661884,-2.79696465507003,0.257269316320112,1.74493133615227e-28,1.81659944381444e-27,"SSPN","8082"
"4850","ENSG00000123104",145.585239246907,-1.57571663479542,0.303298954137733,1.0403411233231e-07,3.42788462534783e-07,"ITPR2","3709"
"4851","ENSG00000123106",269.848359145619,-1.66318464806968,0.206119974203144,3.3758069308922e-16,1.94224297578178e-15,"CCDC91","55297"
"4852","ENSG00000123119",88.9919708925126,-2.02109651920122,0.320612173627488,9.26892834482186e-11,3.84494520199429e-10,"NECAB1","64168"
"4853","ENSG00000123124",645.8028199128,-1.78680895557027,0.147241451074045,2.91326899091142e-34,3.78724968818484e-33,"WWP1","11059"
"4854","ENSG00000123130",486.646758826799,-0.192228513641415,0.1637577153448,0.237528282573853,0.298665072038711,"ACOT9","23597"
"4855","ENSG00000123131",1658.79842496191,1.53520139100602,0.115362009621991,1.12750405619814e-40,1.81768629647371e-39,"PRDX4","10549"
"4856","ENSG00000123136",1491.56881031435,0.0140471170223707,0.145021036816684,0.922460084135859,0.939048367649782,"DDX39A","10212"
"4857","ENSG00000123143",3606.60854455004,-0.511429721351256,0.18518830101281,0.00536857137334183,0.0101134205407175,"PKN1","5585"
"4858","ENSG00000123144",2906.43754662106,0.801567674078394,0.100052088846186,9.68330053652215e-16,5.41809852271805e-15,"TRIR","79002"
"4859","ENSG00000123146",781.2680901906,-1.08675786629843,0.137980392139834,2.50660450985638e-15,1.37032779246068e-14,"ADGRE5","976"
"4860","ENSG00000123154",1699.98195869411,1.80799189251333,0.135748843497647,7.48553181858521e-41,1.21063251948752e-39,"WDR83","84292"
"4861","ENSG00000123159",1929.72545185025,-0.980933526683696,0.11274481759443,2.60239996222669e-18,1.67559779256249e-17,"GIPC1","10755"
"4862","ENSG00000123171",1.4516238163427,1.33519647054246,1.79864836513657,0.139029024899687,0.187325973347788,"CCDC70","83446"
"4863","ENSG00000123178",314.775357639033,0.671877205266515,0.227768897010949,0.0028225894166504,0.00561095215848472,"SPRYD7","57213"
"4864","ENSG00000123179",381.303683381868,-0.813433998360988,0.175665266562451,3.08489210172724e-06,8.8814215988375e-06,"EBPL","84650"
"4865","ENSG00000123191",121.676348075258,-2.85435721395668,0.324146284656521,1.32543811995859e-19,9.14512456312508e-19,"ATP7B","540"
"4866","ENSG00000123200",814.036428978617,-0.500247663370512,0.12951249984922,0.000105404363355737,0.000257105174616322,"ZC3H13","23091"
"4867","ENSG00000123213",795.596714116111,-2.92654374266472,0.152802730710852,8.46176446376984e-83,5.65147369450618e-81,"NLN","57486"
"4868","ENSG00000123219",284.950639647345,-1.79654574799432,0.241766698941167,4.47685614930614e-14,2.2786836763182e-13,"CENPK","64105"
"4869","ENSG00000123240",1263.47599239778,-0.469520493188701,0.120338088975051,9.04201867492746e-05,0.000222468378781034,"OPTN","10133"
"4870","ENSG00000123243",151.348072489833,-2.0406370299016,0.247396481814543,5.06216187347048e-17,3.04646814440133e-16,"ITIH5","80760"
"4871","ENSG00000123268",316.243871137886,-1.17078024734388,0.168880252409489,2.91015043484757e-12,1.32760494900907e-11,"ATF1","466"
"4872","ENSG00000123297",12.4183162993752,1.18410362856861,0.663792871271805,0.0472609764167586,0.0725849014854294,"TSFM","10102"
"4873","ENSG00000123329",12.1777799360962,0.554689556616716,0.777538142622019,0.410290493600265,0.479368465449476,"ARHGAP9","64333"
"4874","ENSG00000123338",29.3418986573226,-2.09031739831339,0.686110121208698,0.000626188290389093,0.00137383762745833,"NCKAP1L","3071"
"4875","ENSG00000123342",160.693649416411,0.0606934620321274,0.225915217624583,0.785735023240758,0.824706539589081,"MMP19","4327"
"4876","ENSG00000123349",3085.35294464686,1.26149221265186,0.123066234883984,7.84566560373872e-25,6.99158749848174e-24,"PFDN5","5204"
"4877","ENSG00000123352",619.471760111207,-2.19051443309396,0.158479817495808,4.95931232936239e-44,9.18582531673389e-43,"SPATS2","65244"
"4878","ENSG00000123353",1009.7947368255,0.141064963847302,0.120498261626465,0.24014433520694,0.301416122433847,"ORMDL2","29095"
"4879","ENSG00000123358",180.846379545131,2.28141323048477,0.263584742677761,1.13988238740858e-18,7.47855269036306e-18,"NR4A1","3164"
"4880","ENSG00000123360",4.05164859979171,-0.500048095161192,1.08839557488694,0.541952906681271,0.608666271409502,"PDE1B","5153"
"4881","ENSG00000123364",2.78894709964141,-2.30833235375989,1.60040764447402,0.0223700956176308,0.0372080483743166,"HOXC13","3229"
"4882","ENSG00000123374",1234.20780261122,-0.608937119198509,0.142014810235904,1.64467485167585e-05,4.3952007309631e-05,"CDK2","1017"
"4883","ENSG00000123384",868.9006629611,-0.023242315470082,0.150716299747524,0.876801228858496,0.902099756449654,"LRP1","4035"
"4884","ENSG00000123395",1134.72326705369,1.4135308369285,0.131416081996341,3.30408879137195e-27,3.25839943855376e-26,"ATG101","60673"
"4885","ENSG00000123405",5.08491900312769,1.04959530411079,1.0395942627283,0.193839515579964,0.250610560266901,"NFE2","4778"
"4886","ENSG00000123411",86.4708734635781,-0.920209995839809,0.334928862482763,0.00475679985931863,0.00906067370215467,"IKZF4","64375"
"4887","ENSG00000123415",755.190193098354,0.160226458793204,0.150283272960581,0.283827370551926,0.348937092278216,"SMUG1","23583"
"4888","ENSG00000123416",27985.999515738,-0.0447816718071594,0.144865572683849,0.756080925995659,0.798829004297401,"TUBA1B","10376"
"4889","ENSG00000123427",179.299233485225,0.0260908566313854,0.222211157764662,0.905460783564234,0.9250268267183,"EEF1AKMT3","25895"
"4890","ENSG00000123444",523.136895460475,0.316361013476213,0.15599319301926,0.0413928892083628,0.0647225376013874,"KBTBD4","55709"
"4891","ENSG00000123453",6.71326383280808,-0.889765576692829,0.934637038413508,0.241869863936345,0.303370756405851,"SARDH","1757"
"4892","ENSG00000123454",1.96722270455362,-0.746221486313822,1.32297593914178,0.394337311393296,0.46369072023452,"DBH","1621"
"4893","ENSG00000123472",918.738305766129,-0.110509250210835,0.134154178650744,0.408129673574941,0.477329831329239,"ATPAF1","64756"
"4894","ENSG00000123473",429.1985542203,-2.9593988152272,0.216493554428225,1.34592801143803e-43,2.4357920126713e-42,"STIL","6491"
"4895","ENSG00000123485",623.272648313574,-3.18568355842805,0.186257267730841,8.82946211418126e-67,3.66023974605288e-65,"HJURP","55355"
"4896","ENSG00000123500",17.2043605038868,6.55038865866639,1.30852730877927,9.11247058664943e-09,3.26363218088454e-08,"COL10A1","1300"
"4897","ENSG00000123505",1524.5816615922,-0.763338588030202,0.137655340269917,2.53981705313599e-08,8.78238889514739e-08,"AMD1","262"
"4898","ENSG00000123545",416.062892485018,1.65812569297341,0.160617917309483,2.65665170721864e-25,2.42041966800584e-24,"NDUFAF4","29078"
"4899","ENSG00000123552",185.127271485774,1.05359805423329,0.227012224927489,2.59829429494888e-06,7.53204016193356e-06,"USP45","85015"
"4900","ENSG00000123560",0.209626878491676,-0.128540675376586,1.75377645081253,0.865396307370596,NA,"PLP1","5354"
"4901","ENSG00000123561",1.87776829596864,0.291560462909617,1.35794924427998,0.735840195241636,0.781598012835339,"SERPINA7","6906"
"4902","ENSG00000123562",5025.93828990882,1.33542542396478,0.104142743577069,7.71843340758494e-38,1.14287137717237e-36,"MORF4L2","9643"
"4903","ENSG00000123570",65.1082894235237,-3.15300096132592,0.456970191565911,3.54252412740734e-13,1.71068408799781e-12,"RAB9B","51209"
"4904","ENSG00000123572",2.1133572417273,2.16762040207293,1.79003362583854,0.0329481810097818,0.052669523065469,"NRK","203447"
"4905","ENSG00000123575",949.247223253724,-0.00379389935935846,0.126562377080221,0.97599698381573,0.981087790301092,"FAM199X","139231"
"4906","ENSG00000123576",0.710424386235204,-0.1878892721113,1.69686379955971,0.812510390864403,NA,"ESX1","80712"
"4907","ENSG00000123595",178.538054036177,0.597525074700598,0.220470604592115,0.00611473636176469,0.0113894521314085,"RAB9A","9367"
"4908","ENSG00000123600",238.978080689288,-1.57407166948954,0.224115722429318,1.11648895850043e-12,5.23336061015629e-12,"METTL8","79828"
"4909","ENSG00000123607",237.580863272282,-0.364062056485125,0.234474576576599,0.115779263920733,0.159341653780136,"TTC21B","79809"
"4910","ENSG00000123609",201.745397828182,0.136762948537758,0.20813016409012,0.506857845785085,0.575158808643036,"NMI","9111"
"4911","ENSG00000123610",0.250857485067702,-0.172314628914553,1.75328585057113,0.820747704883481,NA,"TNFAIP6","7130"
"4912","ENSG00000123612",2.65729805020105,-2.22177161664879,1.60269105037567,0.0269949203515613,0.0441509302407047,"ACVR1C","130399"
"4913","ENSG00000123636",270.861123246603,-2.18994498031219,0.264628306496,3.34267715371689e-17,2.03543722679056e-16,"BAZ2B","29994"
"4914","ENSG00000123643",314.521906486875,1.06266458680127,0.169387708625209,2.64908901533518e-10,1.06410344122756e-09,"SLC36A1","206358"
"4915","ENSG00000123684",1901.43343703011,-2.25011065383813,0.111127937554541,9.08345980606909e-92,7.90762159531105e-90,"LPGAT1","9926"
"4916","ENSG00000123685",34.0493814986077,0.0674002363509092,0.464480506436372,0.87871649698362,0.903701999464252,"BATF3","55509"
"4917","ENSG00000123689",20.7976985818632,-0.483458365468225,0.638355590315787,0.404352932000319,0.473592861112506,"G0S2","50486"
"4918","ENSG00000123700",34.7361936046494,4.20187260846406,0.623747983753034,5.15007678829681e-13,2.46154560010112e-12,"KCNJ2","3759"
"4919","ENSG00000123728",513.151483650501,0.00502994310421335,0.139852031889604,0.971179194656189,0.977248952040505,"RAP2C","57826"
"4920","ENSG00000123737",307.590285028552,-1.05438027581319,0.211837470511617,4.84145349789251e-07,1.5048920833267e-06,"EXOSC9","5393"
"4921","ENSG00000123739",111.714642509888,-0.579560490244032,0.263874832584036,0.0255637090898105,0.042047130085436,"PLA2G12A","81579"
"4922","ENSG00000123810",75.2133939185253,-0.00447128648555198,0.306617897169586,0.988108522895107,0.990423145631074,"B9D2","80776"
"4923","ENSG00000123815",308.117457635386,0.156474067625704,0.171288970858852,0.357705375149293,0.426516313277242,"COQ8B","79934"
"4924","ENSG00000123836",221.594465000292,1.3282363765787,0.230673114125382,5.34984281586643e-09,1.94670123564952e-08,"PFKFB2","5208"
"4925","ENSG00000123838",394.187051676808,-0.751409893942545,0.6346461182489,0.192544776741065,0.249153533244742,"C4BPA","722"
"4926","ENSG00000123843",9.52626458254539,-1.34529615596081,0.989188044531583,0.0879775270187153,0.125584114390732,"C4BPB","725"
"4927","ENSG00000123870",28.4570822904471,-0.339990453778376,0.474771376119145,0.450272020466611,0.519612717863513,NA,NA
"4928","ENSG00000123892",53.7847840279644,-3.19423129714944,0.48081201518465,1.9849163546937e-12,9.1360434440469e-12,"RAB38","23682"
"4929","ENSG00000123901",1.91285476734091,0.618396401424023,1.34846787585331,0.479072110859249,0.547690735441408,"GPR83","10888"
"4930","ENSG00000123908",775.762490620726,-1.92176866310554,0.160700291146093,2.13926172766075e-33,2.68028791943044e-32,"AGO2","27161"
"4931","ENSG00000123933",2076.55931674361,0.0934854008456676,0.154148890956041,0.541988324983862,0.608676034365773,"MXD4","10608"
"4932","ENSG00000123965",5.41690600192514,0.613919290685944,1.05551525502402,0.448362299226464,0.517716548036559,NA,NA
"4933","ENSG00000123975",1419.78756647641,0.442605622391376,0.161178747484679,0.00573041355079075,0.0107353829402837,"CKS2","1164"
"4934","ENSG00000123977",1.00822801554084,-0.529052658394776,1.5161860635477,0.540936903835276,NA,"DAW1","164781"
"4935","ENSG00000123983",1613.20959462789,-2.54248037169224,0.12141444814385,3.72397492319339e-98,3.96689750679074e-96,"ACSL3","2181"
"4936","ENSG00000123989",3062.0786991931,0.655489385517532,0.121966370521234,6.91486442770651e-08,2.31038469219003e-07,"CHPF","79586"
"4937","ENSG00000123992",1075.68856560329,1.06152699655623,0.119992976687953,6.80609483878357e-19,4.53009940152729e-18,"DNPEP","23549"
"4938","ENSG00000123999",14.417114898079,1.26937411642568,0.665466722070725,0.0337321074703231,0.0538204376664208,"INHA","3623"
"4939","ENSG00000124006",1263.818043727,-0.257615980801994,0.185652522229223,0.161875666172601,0.214076116720455,"OBSL1","23363"
"4940","ENSG00000124067",1924.39439123967,2.0939538519706,0.109409587318682,3.60563299094615e-82,2.36435871401108e-80,"SLC12A4","6560"
"4941","ENSG00000124074",385.984499940029,0.301678507521916,0.184149571761831,0.0986948101541372,0.138648332154657,"ENKD1","84080"
"4942","ENSG00000124091",11.6967886400242,5.15156430577438,1.38030162116299,3.54202663923899e-06,1.01270673311696e-05,"GCNT7","140687"
"4943","ENSG00000124097",7.98117669162164,-1.8106669555775,1.00655422146807,0.0237298561651158,0.0392430203553329,NA,NA
"4944","ENSG00000124098",911.446023844906,1.24778079648401,0.160492878870966,5.07233688534331e-15,2.72750195968854e-14,"FAM210B","116151"
"4945","ENSG00000124103",3.84618947204687,3.73416996165906,1.70711880328826,0.00102628538373695,0.00218462064062589,"FAM209A","200232"
"4946","ENSG00000124104",241.195577786574,0.402099869629214,0.237502988009447,0.0862493737397725,0.123514680628364,"SNX21","90203"
"4947","ENSG00000124107",107.191866540875,2.54078485847102,0.310025798163685,4.02096443088512e-17,2.43553906003181e-16,"SLPI","6590"
"4948","ENSG00000124116",2.67372205534854,0.527274582735244,1.29216687480614,0.542300644115686,0.6089427998751,"WFDC3","140686"
"4949","ENSG00000124120",608.691066877,0.967498450421168,0.158866430407323,8.92002838668634e-10,3.43442178816964e-09,"TTPAL","79183"
"4950","ENSG00000124126",54.6085620695719,-2.8218061942112,0.439235923132838,1.41476748790142e-11,6.19230582516631e-11,"PREX1","57580"
"4951","ENSG00000124134",0.486814095969315,0.565924184469629,1.79827325154647,0.463933981346116,NA,"KCNS1","3787"
"4952","ENSG00000124140",4.87100236000801,-0.597008612067876,1.03579983715607,0.456845925620072,0.525996818452334,"SLC12A5","57468"
"4953","ENSG00000124143",110.535840667947,-2.32960415171368,0.314190181852751,2.63442488473685e-14,1.36260378283275e-13,"ARHGAP40","343578"
"4954","ENSG00000124145",3253.46497826955,2.03679784730512,0.12878947862625,7.87712613935492e-57,2.33959913546064e-55,"SDC4","6385"
"4955","ENSG00000124151",348.701657974963,-2.84631067077168,0.23398991518326,4.97405224938053e-35,6.66179963330827e-34,"NCOA3","8202"
"4956","ENSG00000124155",3171.72926733829,1.05940696366475,0.102600922120735,4.08410425423965e-25,3.69031123845863e-24,"PIGT","51604"
"4957","ENSG00000124159",6.37231742962601,1.63021373010244,1.14390411253675,0.0570901537261858,0.0861659604813348,"MATN4","8785"
"4958","ENSG00000124160",622.381706656803,-0.731018711413837,0.148308771676767,7.23292898562233e-07,2.21041671917469e-06,"NCOA5","57727"
"4959","ENSG00000124164",892.439902313551,-1.90452546543384,0.130104835682152,5.97776800223623e-49,1.32497568906458e-47,"VAPB","9217"
"4960","ENSG00000124171",334.950236954463,0.067145920934011,0.182746570275732,0.711173823533946,0.76048516874658,"PARD6B","84612"
"4961","ENSG00000124172",2947.01456332559,1.3414815900915,0.0992183001361946,7.46673763923647e-42,1.25502835179869e-40,"ATP5F1E","514"
"4962","ENSG00000124177",403.320275160042,-3.73823876120609,0.251602759972049,2.24605090439055e-51,5.42101349256634e-50,"CHD6","84181"
"4963","ENSG00000124181",1255.82686989312,0.365865994705296,0.118510600484092,0.00195268023141419,0.00399427686941198,"PLCG1","5335"
"4964","ENSG00000124191",64.7327948511798,-3.71455242493218,0.530602405790509,9.85794440245102e-14,4.91931279118545e-13,"TOX2","84969"
"4965","ENSG00000124193",2551.44799243356,1.09074318023923,0.112596321418599,2.53671309757614e-22,2.01262912826547e-21,"SRSF6","6431"
"4966","ENSG00000124194",1.20052300738997,0.585073619618692,1.62199072803315,0.490719076487332,NA,"GDAP1L1","78997"
"4967","ENSG00000124198",894.136171782633,-1.32506629952442,0.130195269252822,1.59151075738319e-24,1.39221346434151e-23,"ARFGEF2","10564"
"4968","ENSG00000124201",2285.07080058139,1.69203166152186,0.101407261534448,7.81807666215405e-63,2.88839220344101e-61,"ZNFX1","57169"
"4969","ENSG00000124207",2406.11382300968,-1.67715989265135,0.131398321454464,1.23478194609573e-37,1.81874591663552e-36,"CSE1L","1434"
"4970","ENSG00000124209",754.8305637981,0.459494103858355,0.135080115149453,0.000634950800677986,0.00139269921059222,"RAB22A","57403"
"4971","ENSG00000124212",0.358324200971201,0.198913072920758,1.76145266069099,0.792678688929906,NA,"PTGIS","5740"
"4972","ENSG00000124214",1653.86100459962,-2.59938370130973,0.117344280496122,1.50018005906137e-109,2.21482723807388e-107,"STAU1","6780"
"4973","ENSG00000124215",1.89929248334473,0.741645112451726,1.33887496610136,0.398089364913063,0.467579980766502,"CDH26","60437"
"4974","ENSG00000124216",276.618283082783,7.57876250833473,0.887905841450923,3.08117178526416e-19,2.08544940725949e-18,"SNAI1","6615"
"4975","ENSG00000124217",613.268684992552,1.47144526613602,0.143996329042218,9.30023965641675e-25,8.24416609430819e-24,"MOCS3","27304"
"4976","ENSG00000124222",949.103610625919,0.558827753690095,0.131771644066851,2.05998139025111e-05,5.4428351834934e-05,"STX16","8675"
"4977","ENSG00000124224",49.2931562665985,0.0971039398355267,0.410699551932002,0.805754576529335,0.841137944056384,NA,NA
"4978","ENSG00000124225",7244.84000743679,-3.64998319121857,0.112227761760642,1.9136696659341e-233,3.71634649124402e-230,"PMEPA1","56937"
"4979","ENSG00000124226",2214.37221021653,1.10428666471081,0.104015800678439,1.83975754234513e-26,1.75468526309199e-25,"RNF114","55905"
"4980","ENSG00000124228",1480.66033258791,0.794157744251442,0.107037514349072,1.00773720275692e-13,5.02395999620877e-13,"DDX27","55661"
"4981","ENSG00000124232",4.1225766394506,3.77285007783077,1.72618363363156,0.000984777047726481,0.0021022899836718,"RBPJL","11317"
"4982","ENSG00000124243",175.232674037009,-1.77003535578737,0.238310314299007,4.72557797650113e-14,2.39899339623462e-13,"BCAS4","55653"
"4983","ENSG00000124249",2.16337464931637,-0.140245577878471,1.28610421386787,0.870115791287518,0.89657333442899,"KCNK15","60598"
"4984","ENSG00000124251",32.7511097418374,1.13591267250327,0.522946416986582,0.0202497274827517,0.0339955193529426,"TP53TG5","27296"
"4985","ENSG00000124253",20.9749305895208,-3.09705006112886,0.78672326729732,6.26151513732836e-06,1.74594887516006e-05,"PCK1","5105"
"4986","ENSG00000124256",0.483874605447566,0.56427671316102,1.79808782830578,0.465158885406976,NA,"ZBP1","81030"
"4987","ENSG00000124257",48.5870377044285,0.871078155334299,0.367659121005706,0.0143795454841269,0.0249468117985341,"NEURL2","140825"
"4988","ENSG00000124275",588.453554979665,0.0712270251133353,0.14800735627316,0.62860785431294,0.687690509597628,"MTRR","4552"
"4989","ENSG00000124279",194.377694919689,0.597696808976465,0.252241251251537,0.0161515285011521,0.0277539809787697,"FASTKD3","79072"
"4990","ENSG00000124299",619.76049085386,-0.894302719684696,0.15177282357729,3.11616425532296e-09,1.15437538943336e-08,"PEPD","5184"
"4991","ENSG00000124302",30.2878418768694,4.88363028842199,0.732360544454469,8.55490708194156e-13,4.0354481351027e-12,"CHST8","64377"
"4992","ENSG00000124313",74.9873787283812,-0.588816223072887,0.370436095449462,0.100603247683017,0.140898124431679,"IQSEC2","23096"
"4993","ENSG00000124333",1341.19162537623,-0.805634352182759,0.118315016450624,8.36270767943366e-12,3.71502583274648e-11,"VAMP7","6845"
"4994","ENSG00000124334",1.86781271206109,0.0443904337373871,1.41947055289145,0.958818747960265,0.967905078611894,"IL9R","3581"
"4995","ENSG00000124343",1.00553184890412,0.349010289701891,1.6281604470839,0.673676723306685,NA,"XG","7499"
"4996","ENSG00000124356",753.692908144153,0.098298631455842,0.141722473071392,0.485906825086309,0.554324613923586,"STAMBP","10617"
"4997","ENSG00000124357",356.702774841001,0.0966155773958114,0.177626031464341,0.583748213471178,0.647382525587594,"NAGK","55577"
"4998","ENSG00000124370",71.2592688972837,0.63928606820174,0.31513566318553,0.0378065301607919,0.0596838206878034,"MCEE","84693"
"4999","ENSG00000124374",80.2234726937804,-2.55373912912335,0.378083166592137,2.25192209637516e-12,1.03329744175004e-11,"PAIP2B","400961"
"5000","ENSG00000124380",577.249965930652,1.23298424959029,0.148386649666101,6.52888414887219e-17,3.90033623337499e-16,"SNRNP27","11017"
"5001","ENSG00000124383",858.856121293384,1.40135404699614,0.173554686457246,4.06313890628734e-16,2.32497744397394e-15,"MPHOSPH10","10199"
"5002","ENSG00000124391",5.82162735818283,3.7784837210315,1.55932457624135,0.000569864758026203,0.00125747798978494,"IL17C","27189"
"5003","ENSG00000124399",1.15842372738952,1.28278018311535,1.76094106309759,0.155470140797778,NA,"NDUFB4P12","402175"
"5004","ENSG00000124406",14.57772045725,-3.46049044389988,1.07813204438338,6.99924310047037e-05,0.000174555854306505,"ATP8A1","10396"
"5005","ENSG00000124422",6760.08986940388,-0.991967275243321,0.0930490253934862,1.2184347445782e-26,1.17317328610302e-25,"USP22","23326"
"5006","ENSG00000124429",218.757180327284,-1.45030470157458,0.229615912999227,1.53502707812766e-10,6.26569015592737e-10,"POF1B","79983"
"5007","ENSG00000124440",0.489753586491064,0.567565435163325,1.79845906927058,0.462715867778075,NA,"HIF3A","64344"
"5008","ENSG00000124444",126.250413634969,0.901095827912336,0.25518747259049,0.000334241642522975,0.000763367514667543,"ZNF576","79177"
"5009","ENSG00000124459",135.774085343241,-0.322681149446412,0.238773143145512,0.170842768184956,0.224383338133253,"ZNF45","7596"
"5010","ENSG00000124466",5.66540529686896,-0.0200307360253311,1.08117498132483,0.980399899058309,0.984456805537143,"LYPD3","27076"
"5011","ENSG00000124467",0.827870359980854,0.623119501020895,1.71282853783128,0.448989079437841,NA,"PSG8","440533"
"5012","ENSG00000124479",6.73879671857296,-3.86931497034681,1.57615477916477,0.000480228768380708,0.00107035009151049,"NDP","4693"
"5013","ENSG00000124486",1077.07418436581,-1.84679710541807,0.128100771772344,1.61818163506187e-47,3.39589472641497e-46,"USP9X","8239"
